epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,train/classify_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),top1_acc,top5_acc,f1_score,val/box_loss,val/cls_loss,val/dfl_loss,val/classify_loss,lr/pg0,lr/pg1,lr/pg2
66,41447.6,1.48848,1.52629,1.20887,1.93141,0.38378,0.36285,0.32732,0.18159,0.16938,0.85851,0.14489,1.44275,1.48356,1.25605,2.05169,0.007855,0.007855,0.007855
67,42081.7,1.48959,1.52802,1.20775,1.92855,0.382,0.36489,0.32695,0.18179,0.17046,0.85904,0.14636,1.44183,1.48362,1.25375,2.05296,0.007822,0.007822,0.007822
68,42721.4,1.49103,1.52458,1.20448,1.88823,0.38379,0.36485,0.32746,0.18216,0.17239,0.86151,0.14961,1.44131,1.48313,1.2514,2.05326,0.007789,0.007789,0.007789
69,43344,1.48498,1.52391,1.20386,1.90717,0.38482,0.36599,0.32787,0.18254,0.17185,0.86172,0.14958,1.44073,1.48298,1.2492,2.05319,0.007756,0.007756,0.007756
70,43972.5,1.48555,1.51122,1.2014,1.90455,0.38389,0.36627,0.32822,0.18265,0.17142,0.86355,0.14987,1.44022,1.48265,1.24689,2.05236,0.007723,0.007723,0.007723
71,44600.2,1.48475,1.51089,1.20288,1.88557,0.38513,0.36724,0.32895,0.18284,0.17217,0.86451,0.15018,1.43984,1.48177,1.24497,2.05217,0.00769,0.00769,0.00769
72,45227.7,1.48113,1.51042,1.20135,1.88836,0.38525,0.36714,0.32944,0.18301,0.17217,0.86762,0.1491,1.43897,1.48092,1.2427,2.04999,0.007657,0.007657,0.007657
73,45851.4,1.47721,1.50416,1.19763,1.88263,0.38597,0.36765,0.33001,0.1834,0.17239,0.86827,0.1498,1.43816,1.48017,1.2403,2.04816,0.007624,0.007624,0.007624
74,46480.7,1.47956,1.50433,1.19784,1.87405,0.39101,0.36729,0.33066,0.1839,0.174,0.87245,0.15116,1.4372,1.47909,1.23804,2.04629,0.007591,0.007591,0.007591
75,47106.8,1.48168,1.49912,1.1978,1.89331,0.39184,0.36788,0.33155,0.18418,0.17486,0.87288,0.15142,1.43693,1.4782,1.23612,2.04587,0.007558,0.007558,0.007558
76,47732.7,1.47714,1.50487,1.19331,1.87613,0.39346,0.36653,0.33186,0.18411,0.17475,0.87041,0.15118,1.43626,1.47712,1.23408,2.04666,0.007525,0.007525,0.007525
77,48358.5,1.47477,1.50274,1.19339,1.86463,0.39459,0.36704,0.33218,0.18424,0.17346,0.8702,0.1504,1.43605,1.47637,1.2323,2.04712,0.007492,0.007492,0.007492
78,48982.8,1.47298,1.49589,1.19229,1.85737,0.39653,0.36607,0.33304,0.18463,0.1741,0.87138,0.14993,1.43564,1.47548,1.23047,2.0463,0.007459,0.007459,0.007459
79,49605.1,1.47551,1.49347,1.1888,1.85779,0.39817,0.36771,0.3334,0.18492,0.17346,0.87041,0.14924,1.43491,1.47397,1.22885,2.04839,0.007426,0.007426,0.007426
